"","KIDSDRIV","HOMEKIDS","PARENT1","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","URBANICITY","AGE","YOJ","INCOME","HOME_VAL","CAR_AGE","TARGET_FLAG","TARGET_AMT"
"8316",0,0,FALSE,FALSE,FALSE,2,Professional,39,TRUE,21420,6,Sports Car,FALSE,0,0,FALSE,3,TRUE,48,13,78966,0,8,FALSE,0
"8317",0,0,FALSE,FALSE,TRUE,3,Lawyer,42,TRUE,6650,4,Minivan,FALSE,33388,2,TRUE,4,TRUE,51,13,51513,0,17,FALSE,0
"8318",0,0,FALSE,FALSE,FALSE,1,Home Maker,47,TRUE,12400,20,Minivan,FALSE,5531,2,FALSE,6,FALSE,33,11,31052,122916,1,FALSE,0
"8319",0,0,FALSE,TRUE,TRUE,2,Professional,47,TRUE,10520,6,Pickup,FALSE,1142,1,FALSE,0,TRUE,58,12,69282,295989,13,FALSE,0
"8320",0,0,FALSE,FALSE,FALSE,1,Clerical,41,TRUE,7280,4,Minivan,FALSE,6322,2,FALSE,5,TRUE,30,10,27803,0,8,FALSE,0
"8321",0,0,FALSE,FALSE,FALSE,1,Clerical,47,TRUE,12760,1,Minivan,FALSE,3908,2,FALSE,4,TRUE,50,8,34611,0,8,TRUE,4010.87270474312
"8322",0,0,FALSE,TRUE,FALSE,2,Professional,51,TRUE,18110,4,SUV,FALSE,9085,2,FALSE,1,TRUE,47,12,55019,206801,9,FALSE,0
"8323",0,1,FALSE,TRUE,TRUE,4,Manager,25,FALSE,5600,1,Pickup,FALSE,4020,1,FALSE,2,TRUE,42,11,200928,513817,14,FALSE,0
"8324",0,1,TRUE,FALSE,FALSE,2,Professional,24,TRUE,14010,5,SUV,FALSE,0,0,FALSE,0,TRUE,33,12,92060,0,10,FALSE,0
"8325",0,0,FALSE,TRUE,TRUE,1,Manager,5,TRUE,5100,1,Pickup,FALSE,3805,3,FALSE,0,TRUE,36,11,48901,210300,9,FALSE,0
"8326",3,3,TRUE,FALSE,TRUE,2,Clerical,61,FALSE,22320,1,Van,TRUE,4326,4,FALSE,6,FALSE,38,9,38212,160245,13,TRUE,8484.42932488138
"8327",0,1,TRUE,FALSE,FALSE,3,Lawyer,15,TRUE,17520,1,SUV,FALSE,0,0,FALSE,0,TRUE,36,10,100095,0,19,FALSE,0
"8328",0,0,FALSE,TRUE,TRUE,2,Blue Collar,29,FALSE,22760,4,Panel Truck,TRUE,0,0,FALSE,5,FALSE,56,8,42834,146455,8,FALSE,0
"8329",0,3,FALSE,TRUE,FALSE,2,Blue Collar,59,FALSE,32260,4,Minivan,FALSE,0,0,FALSE,0,TRUE,37,15,130123,305294,7,FALSE,0
"8330",0,0,FALSE,TRUE,FALSE,1,Home Maker,24,TRUE,22470,4,SUV,FALSE,0,0,TRUE,1,TRUE,57,13,27281,198619,1,FALSE,0
"8331",0,4,FALSE,TRUE,TRUE,3,Professional,30,TRUE,20170,6,Van,FALSE,7875,1,FALSE,0,TRUE,37,11,34622,188514,14,FALSE,0
"8332",1,3,FALSE,TRUE,TRUE,0,Blue Collar,16,TRUE,30770,6,Minivan,TRUE,0,0,FALSE,0,TRUE,38,15,57925,144063,6,FALSE,0
"8333",1,3,FALSE,TRUE,TRUE,1,Clerical,68,FALSE,26850,10,Panel Truck,TRUE,0,0,FALSE,3,TRUE,39,17,25846,107211,7,TRUE,7431.26666048005
"8334",0,2,FALSE,TRUE,TRUE,3,None,22,FALSE,26980,7,Panel Truck,TRUE,0,0,FALSE,5,TRUE,43,13,126496,0,16,FALSE,0
"8335",1,1,TRUE,FALSE,TRUE,4,None,36,FALSE,23880,3,Panel Truck,FALSE,5639,2,TRUE,5,TRUE,41,11,182782,0,14,TRUE,7061.33727964352
"8336",0,4,TRUE,FALSE,TRUE,3,None,47,TRUE,10320,6,Pickup,FALSE,0,0,FALSE,3,TRUE,28,12,94675,291876,17,FALSE,0
"8337",0,0,FALSE,TRUE,FALSE,2,Home Maker,19,TRUE,6200,9,SUV,FALSE,23972,2,TRUE,1,TRUE,47,0,0,67647,9,FALSE,0
"8338",0,0,FALSE,TRUE,TRUE,0,Clerical,35,FALSE,32460,1,Panel Truck,TRUE,1414,2,FALSE,4,TRUE,38,12,15519,122423,1,TRUE,8786.97823488413
"8339",0,0,FALSE,TRUE,TRUE,2,Clerical,54,FALSE,6800,6,Pickup,FALSE,6523,3,FALSE,4,TRUE,53,11,27045,161922,7,TRUE,5589.41837913542
"8340",0,0,FALSE,FALSE,FALSE,1,Blue Collar,42,FALSE,37310,1,Sports Car,FALSE,40386,3,TRUE,1,TRUE,48,11,75984,0,2,TRUE,8620.55330304421
"8341",0,0,FALSE,TRUE,FALSE,1,Blue Collar,55,FALSE,7050,1,SUV,FALSE,1031,2,FALSE,5,TRUE,48,12,88745,241555,12,TRUE,3527.51175156641
"8342",0,2,TRUE,FALSE,TRUE,1,Clerical,30,TRUE,8540,1,Minivan,TRUE,4236,3,FALSE,3,TRUE,44,14,26377,169045,1,TRUE,6233.04325651936
"8343",0,0,FALSE,TRUE,TRUE,2,Professional,14,FALSE,41310,7,Panel Truck,FALSE,36700,1,TRUE,3,TRUE,54,6,73663,268990,5,FALSE,0
"8344",0,0,FALSE,TRUE,TRUE,2,Blue Collar,41,TRUE,8410,4,Pickup,FALSE,0,0,FALSE,0,TRUE,55,15,87426,286182,9,FALSE,0
"8345",0,2,FALSE,TRUE,FALSE,3,Home Maker,41,FALSE,22210,7,Pickup,FALSE,0,0,FALSE,2,TRUE,41,12,10758,92197,12,FALSE,0
"8346",0,0,FALSE,FALSE,TRUE,3,None,7,FALSE,28280,1,Panel Truck,TRUE,3542,1,FALSE,4,TRUE,57,12,210811,0,17,FALSE,1.46488148416678e-11
"8347",0,0,FALSE,FALSE,FALSE,2,Professional,51,TRUE,13240,1,SUV,FALSE,0,0,FALSE,0,TRUE,48,8,75914,0,1,FALSE,0
"8348",0,0,FALSE,TRUE,TRUE,4,Doctor,21,TRUE,16210,4,Van,TRUE,0,0,FALSE,0,TRUE,43,11,90213,293850,10,FALSE,0
"8349",0,0,FALSE,TRUE,TRUE,3,Lawyer,37,TRUE,6200,5,Minivan,FALSE,0,0,FALSE,0,TRUE,47,11,93658,303850,15,FALSE,0
"8350",0,0,FALSE,FALSE,FALSE,1,Clerical,32,TRUE,17080,7,Minivan,FALSE,0,0,FALSE,1,TRUE,55,12,34466,152288,1,FALSE,0
"8351",0,0,FALSE,FALSE,FALSE,4,Doctor,27,TRUE,22390,4,Van,FALSE,7357,2,FALSE,8,TRUE,48,10,173279,0,1,FALSE,0
"8352",0,1,FALSE,TRUE,FALSE,0,Home Maker,31,TRUE,5600,1,SUV,FALSE,7792,3,FALSE,2,TRUE,41,0,0,65804,1,TRUE,4326.81511454918
"8353",2,3,FALSE,TRUE,FALSE,0,Clerical,43,TRUE,8300,4,Sports Car,FALSE,958,1,FALSE,4,TRUE,42,17,28916,115937,7,TRUE,5682.41288385822
"8354",0,2,TRUE,FALSE,TRUE,4,None,43,FALSE,30470,10,Panel Truck,TRUE,6042,3,FALSE,0,TRUE,32,7,188809,466804,14,FALSE,0
"8355",0,3,FALSE,TRUE,FALSE,1,Clerical,38,TRUE,7240,4,Minivan,FALSE,0,0,TRUE,1,TRUE,34,9,23439,113409,6,FALSE,0
"8356",0,0,FALSE,TRUE,FALSE,2,Professional,52,TRUE,21160,1,Minivan,FALSE,0,0,FALSE,0,TRUE,46,11,68126,214584,6,FALSE,0
"8357",0,0,FALSE,FALSE,FALSE,1,Home Maker,37,TRUE,6500,3,Sports Car,FALSE,0,0,FALSE,0,TRUE,50,0,0,0,1,TRUE,4447.01888333303
"8358",0,1,TRUE,FALSE,FALSE,1,Clerical,25,TRUE,14070,21,Sports Car,FALSE,3805,1,FALSE,2,TRUE,43,8,23921,0,1,FALSE,0
"8359",0,0,FALSE,TRUE,TRUE,2,Blue Collar,23,FALSE,17410,4,Van,TRUE,0,0,FALSE,1,TRUE,47,11,78953,233925,8,FALSE,0
"8360",0,0,FALSE,TRUE,FALSE,3,Lawyer,35,TRUE,12290,4,Sports Car,FALSE,4784,3,FALSE,3,TRUE,46,10,107872,324375,11,FALSE,0
"8361",0,0,FALSE,TRUE,FALSE,1,Home Maker,28,TRUE,35620,1,SUV,FALSE,0,0,FALSE,0,TRUE,56,14,13692,134847,9,FALSE,0
"8362",0,0,FALSE,TRUE,FALSE,3,None,24,FALSE,28620,1,Van,FALSE,5784,1,FALSE,0,TRUE,40,12,74117,252030,16,FALSE,0
"8363",0,0,FALSE,TRUE,FALSE,2,Blue Collar,34,FALSE,14980,9,SUV,FALSE,29447,1,TRUE,0,TRUE,38,11,71263,193720,9,FALSE,0
"8364",1,1,FALSE,TRUE,FALSE,2,Blue Collar,15,FALSE,29960,10,Minivan,FALSE,0,0,FALSE,0,TRUE,36,11,109631,277683,12,FALSE,0
"8365",0,0,FALSE,TRUE,TRUE,1,Blue Collar,75,FALSE,16170,6,Minivan,TRUE,0,0,FALSE,1,FALSE,30,10,37614,165402,1,FALSE,0
"8366",0,0,FALSE,TRUE,TRUE,1,Student,44,FALSE,7230,4,Pickup,FALSE,0,0,FALSE,0,FALSE,42,7,2763,0,9,FALSE,0
"8367",0,0,FALSE,TRUE,FALSE,2,Professional,42,TRUE,16090,1,SUV,FALSE,0,0,FALSE,0,FALSE,54,7,91916,266099,9,FALSE,0
"8368",1,1,TRUE,FALSE,TRUE,0,Clerical,40,FALSE,5400,6,Pickup,TRUE,0,0,FALSE,4,TRUE,39,12,0,0,1,TRUE,6904.15866180517
"8369",0,0,FALSE,TRUE,FALSE,4,Clerical,42,FALSE,33700,7,Minivan,TRUE,5172,1,FALSE,6,FALSE,54,9,94995,301004,10,FALSE,0
"8370",1,2,TRUE,FALSE,TRUE,0,Clerical,27,TRUE,7290,6,Minivan,FALSE,0,0,FALSE,0,FALSE,36,9,21873,118100,1,FALSE,1.94007759718371e-12
"8371",0,0,FALSE,TRUE,FALSE,3,Manager,39,TRUE,15590,7,SUV,FALSE,0,0,FALSE,2,TRUE,48,5,92868,256927,9,FALSE,0
"8372",0,0,FALSE,TRUE,FALSE,4,Manager,49,TRUE,22070,17,Pickup,FALSE,0,0,FALSE,3,TRUE,53,10,185291,475137,12,FALSE,0
"8373",0,0,FALSE,FALSE,TRUE,2,Blue Collar,50,TRUE,12230,3,Minivan,TRUE,0,0,FALSE,3,TRUE,48,12,59334,208034,11,FALSE,0
"8374",0,0,FALSE,FALSE,FALSE,1,Clerical,38,TRUE,10120,3,SUV,FALSE,1842,3,FALSE,4,TRUE,38,11,48207,179539,8,TRUE,4305.33461060508
"8375",0,0,FALSE,TRUE,FALSE,2,Blue Collar,29,FALSE,7880,4,SUV,FALSE,4148,2,FALSE,7,TRUE,45,10,96708,272829,9,TRUE,4676.00540236852
"8376",0,0,FALSE,FALSE,FALSE,1,Home Maker,18,TRUE,1500,10,Sports Car,FALSE,0,0,FALSE,0,FALSE,30,0,0,0,7,FALSE,0
"8377",0,0,FALSE,FALSE,TRUE,3,None,30,FALSE,29930,4,Panel Truck,FALSE,3722,2,FALSE,1,TRUE,46,10,134752,0,13,FALSE,0
"8378",1,1,TRUE,FALSE,FALSE,2,Manager,43,TRUE,10520,1,Sports Car,FALSE,0,0,FALSE,1,TRUE,45,10,39032,209556,11,FALSE,0
"8379",0,2,TRUE,FALSE,TRUE,1,Clerical,60,TRUE,5810,6,Minivan,FALSE,0,0,FALSE,0,FALSE,28,12,56943,0,10,FALSE,0
"8380",0,0,FALSE,TRUE,TRUE,3,None,36,FALSE,24900,3,Panel Truck,TRUE,0,0,FALSE,0,TRUE,44,12,87190,260524,12,FALSE,0
"8381",0,0,FALSE,TRUE,TRUE,4,Manager,33,FALSE,35190,3,Panel Truck,TRUE,0,0,FALSE,0,TRUE,52,14,284898,645241,19,FALSE,0
"8382",0,0,FALSE,FALSE,TRUE,1,Professional,22,TRUE,10990,1,Pickup,TRUE,0,0,FALSE,2,FALSE,47,7,28654,144131,8,FALSE,0
"8383",0,1,FALSE,TRUE,TRUE,3,Lawyer,47,TRUE,16190,14,Minivan,TRUE,0,0,FALSE,2,TRUE,45,15,91898,318207,11,FALSE,0
"8384",2,3,FALSE,TRUE,TRUE,0,Blue Collar,41,TRUE,18290,6,Minivan,FALSE,0,0,TRUE,0,TRUE,36,6,26011,133863,1,FALSE,0
"8385",0,0,FALSE,FALSE,FALSE,2,Professional,49,TRUE,7330,10,SUV,FALSE,8043,2,FALSE,6,TRUE,39,11,107949,273486,11,FALSE,0
"8386",1,1,TRUE,FALSE,TRUE,2,Manager,12,TRUE,1500,7,Minivan,FALSE,0,0,FALSE,0,TRUE,52,12,50726,220288,10,FALSE,2.47104009565302e-11
"8387",0,0,FALSE,FALSE,FALSE,3,Home Maker,54,TRUE,10400,4,Minivan,FALSE,21205,2,FALSE,1,TRUE,40,11,4404,0,17,FALSE,0
"8388",0,2,TRUE,FALSE,TRUE,1,Blue Collar,28,FALSE,12860,10,Minivan,TRUE,0,0,TRUE,1,TRUE,31,7,35053,125625,1,TRUE,6191.34166150482
"8389",0,0,FALSE,TRUE,FALSE,2,Professional,31,TRUE,9760,11,SUV,FALSE,3787,4,TRUE,4,TRUE,38,8,44575,164145,6,TRUE,4788.16627991545
"8390",0,0,FALSE,TRUE,TRUE,0,Blue Collar,34,FALSE,21210,1,Van,TRUE,0,0,FALSE,0,TRUE,47,11,30452,150468,8,FALSE,0
"8391",0,2,FALSE,TRUE,FALSE,2,Blue Collar,16,TRUE,26370,1,SUV,FALSE,0,0,FALSE,2,TRUE,39,14,28846,151789,8,FALSE,0
"8392",0,0,FALSE,TRUE,TRUE,3,Lawyer,48,TRUE,20750,10,Minivan,FALSE,3751,1,FALSE,0,TRUE,48,13,144515,378420,21,FALSE,0
"8393",0,0,FALSE,FALSE,TRUE,2,Student,22,FALSE,14510,1,Minivan,FALSE,0,0,FALSE,3,FALSE,45,11,0,0,8,FALSE,0
"8394",0,2,TRUE,FALSE,TRUE,2,Blue Collar,22,FALSE,12850,1,Minivan,TRUE,38815,3,FALSE,6,TRUE,41,15,97679,273142,1,FALSE,0
"8395",0,0,FALSE,TRUE,FALSE,4,Lawyer,8,TRUE,29170,6,SUV,FALSE,34507,2,TRUE,0,TRUE,55,12,133966,342198,13,FALSE,0
"8396",0,0,FALSE,TRUE,FALSE,2,Professional,13,TRUE,20960,4,Sports Car,FALSE,0,0,FALSE,0,FALSE,63,17,86078,319488,1,FALSE,0
"8397",0,0,FALSE,TRUE,TRUE,0,Blue Collar,27,TRUE,8850,1,Minivan,TRUE,1263,1,FALSE,1,TRUE,49,12,24513,148422,1,FALSE,0
"8398",0,0,FALSE,FALSE,TRUE,3,Lawyer,21,TRUE,13050,1,Minivan,TRUE,0,0,FALSE,0,TRUE,46,12,103455,286457,7,FALSE,0
"8399",0,0,FALSE,FALSE,FALSE,2,Home Maker,43,TRUE,10740,6,Minivan,FALSE,0,0,FALSE,2,FALSE,45,0,19599,134906,1,FALSE,0
"8400",0,0,FALSE,TRUE,TRUE,3,Manager,7,TRUE,16800,16,Van,TRUE,0,0,FALSE,4,TRUE,46,9,107006,342272,15,FALSE,0
"8401",0,0,FALSE,TRUE,FALSE,2,Blue Collar,58,FALSE,20990,4,Sports Car,FALSE,29379,2,TRUE,5,TRUE,53,13,80023,246532,9,TRUE,6154.96350205245
"8402",0,0,FALSE,FALSE,TRUE,0,Clerical,36,TRUE,11050,4,Minivan,TRUE,0,0,FALSE,0,FALSE,35,10,57241,0,1,FALSE,0
"8403",0,0,FALSE,TRUE,FALSE,3,Lawyer,41,TRUE,26820,4,SUV,FALSE,0,0,FALSE,2,TRUE,35,11,122150,348968,12,FALSE,0
"8404",2,2,TRUE,FALSE,TRUE,2,Clerical,46,TRUE,9910,1,Minivan,TRUE,1157,1,FALSE,3,TRUE,56,17,28088,154530,1,TRUE,7501.0292417214
"8405",0,0,FALSE,TRUE,TRUE,3,None,40,FALSE,21160,3,Van,TRUE,0,0,FALSE,2,TRUE,40,11,49978,240143,15,FALSE,0
"8406",0,0,FALSE,FALSE,TRUE,2,Professional,30,TRUE,14370,3,Minivan,FALSE,5399,1,FALSE,0,TRUE,51,5,94454,0,9,FALSE,0
"8407",0,0,FALSE,FALSE,FALSE,0,Student,5,TRUE,9060,1,SUV,FALSE,0,0,FALSE,2,TRUE,48,0,0,0,1,FALSE,0
"8408",0,2,FALSE,TRUE,FALSE,3,Lawyer,32,TRUE,10860,4,SUV,FALSE,3810,3,FALSE,3,TRUE,37,13,31725,148396,22,FALSE,0
"8409",1,2,FALSE,TRUE,FALSE,1,Clerical,33,TRUE,8280,6,Sports Car,FALSE,0,0,FALSE,1,TRUE,37,10,30843,132741,8,FALSE,0
"8410",0,0,FALSE,FALSE,FALSE,1,Clerical,11,TRUE,7230,6,SUV,FALSE,0,0,FALSE,0,FALSE,39,13,18274,0,1,FALSE,0
"8411",0,0,FALSE,FALSE,TRUE,1,Clerical,30,TRUE,8510,6,Minivan,TRUE,37066,2,TRUE,5,TRUE,39,10,31131,0,13,TRUE,3556.89012365179
"8412",0,4,FALSE,TRUE,FALSE,1,Home Maker,5,TRUE,5700,1,Sports Car,FALSE,4865,1,FALSE,6,TRUE,37,0,0,55527,7,TRUE,4435.84688603379
"8413",0,0,FALSE,FALSE,TRUE,0,Blue Collar,25,TRUE,9170,1,Pickup,FALSE,25089,2,TRUE,1,TRUE,50,12,26748,0,6,TRUE,4983.27634583212
"8414",1,1,FALSE,TRUE,FALSE,2,Professional,41,TRUE,34950,6,Minivan,FALSE,0,0,FALSE,0,TRUE,57,13,53227,204309,11,FALSE,0
"8415",0,0,FALSE,TRUE,TRUE,2,Clerical,51,FALSE,11580,6,Pickup,TRUE,0,0,FALSE,1,TRUE,45,6,55848,216312,7,FALSE,0
"8416",0,0,FALSE,FALSE,FALSE,4,Home Maker,36,TRUE,2950,4,SUV,FALSE,0,0,FALSE,0,TRUE,55,0,0,0,12,FALSE,0
"8417",0,0,FALSE,TRUE,FALSE,4,Doctor,18,TRUE,7800,1,Sports Car,FALSE,14357,3,FALSE,5,TRUE,63,14,51046,192050,1,FALSE,0
"8418",0,0,FALSE,TRUE,TRUE,1,Clerical,8,TRUE,9640,10,Pickup,FALSE,0,0,FALSE,1,TRUE,47,10,55962,177502,8,FALSE,0
"8419",0,0,FALSE,FALSE,FALSE,2,Professional,29,TRUE,17960,11,SUV,FALSE,6545,1,FALSE,5,TRUE,44,12,46781,0,15,FALSE,0
"8420",1,1,FALSE,TRUE,FALSE,2,Student,37,TRUE,10600,1,Sports Car,FALSE,5493,3,FALSE,1,TRUE,54,0,0,0,8,TRUE,5049.69249455349
"8421",1,3,TRUE,FALSE,TRUE,1,Clerical,31,TRUE,16010,4,Minivan,FALSE,0,0,FALSE,1,FALSE,43,11,28021,0,9,FALSE,1.36097462965164e-11
"8422",0,0,FALSE,FALSE,FALSE,1,Clerical,25,TRUE,8770,7,Sports Car,FALSE,0,0,FALSE,0,FALSE,49,11,23711,0,1,FALSE,0
"8423",0,0,FALSE,TRUE,TRUE,1,Manager,34,FALSE,24060,10,Panel Truck,TRUE,0,0,FALSE,0,TRUE,39,13,49194,126703,7,FALSE,0
"8424",0,0,FALSE,TRUE,FALSE,3,Lawyer,49,TRUE,3230,10,SUV,FALSE,0,0,FALSE,2,TRUE,58,12,61265,208445,9,FALSE,0
"8425",0,3,FALSE,TRUE,FALSE,1,Professional,38,TRUE,19580,3,Minivan,FALSE,0,0,FALSE,3,TRUE,41,15,55805,177209,6,FALSE,0
"8426",0,0,FALSE,TRUE,FALSE,3,Lawyer,32,TRUE,19100,6,Minivan,FALSE,0,0,TRUE,5,TRUE,40,13,84506,251400,15,FALSE,0
"8427",0,0,FALSE,TRUE,TRUE,3,Lawyer,37,TRUE,15450,1,Minivan,FALSE,0,0,FALSE,0,TRUE,39,13,51091,185506,17,FALSE,0
"8428",0,0,FALSE,TRUE,FALSE,3,Lawyer,52,TRUE,21400,6,SUV,FALSE,11095,1,FALSE,0,TRUE,43,12,94641,299424,19,FALSE,0
"8429",0,0,FALSE,TRUE,FALSE,1,Professional,39,TRUE,24450,1,Minivan,FALSE,0,0,FALSE,0,TRUE,51,17,48263,200023,10,FALSE,0
"8430",0,0,FALSE,FALSE,TRUE,0,Clerical,50,FALSE,18930,1,Van,TRUE,0,0,TRUE,5,TRUE,39,14,28830,0,1,TRUE,7456.77545223167
"8431",0,5,FALSE,TRUE,FALSE,0,Clerical,26,TRUE,5080,6,Sports Car,FALSE,0,0,FALSE,4,TRUE,23,14,11666,109363,1,FALSE,0
"8432",0,0,FALSE,FALSE,FALSE,1,Blue Collar,36,FALSE,13790,6,SUV,FALSE,0,0,FALSE,1,TRUE,50,13,62626,0,10,TRUE,5394.89401711969
"8433",0,0,FALSE,FALSE,FALSE,3,Lawyer,35,TRUE,27270,7,Minivan,FALSE,0,0,FALSE,0,TRUE,40,14,93249,293000,14,FALSE,0
"8434",0,0,FALSE,FALSE,FALSE,1,Clerical,41,TRUE,18510,6,SUV,FALSE,0,0,FALSE,0,TRUE,45,14,49116,213351,1,FALSE,0
"8435",0,2,TRUE,FALSE,TRUE,3,None,52,FALSE,19340,6,Van,TRUE,32990,2,TRUE,0,TRUE,30,14,93077,0,17,TRUE,5715.53616213601
"8436",0,0,FALSE,FALSE,TRUE,3,Lawyer,40,TRUE,18990,13,Van,FALSE,0,0,FALSE,0,TRUE,54,10,46624,212273,13,FALSE,0
"8437",0,0,FALSE,FALSE,TRUE,4,None,5,FALSE,27300,4,Panel Truck,FALSE,1404,2,FALSE,4,TRUE,53,12,116419,356989,12,FALSE,0
"8438",2,3,TRUE,FALSE,FALSE,3,Lawyer,64,TRUE,19550,10,SUV,FALSE,0,0,FALSE,5,TRUE,45,17,58833,0,14,TRUE,8320.35045642716
"8439",0,1,FALSE,TRUE,FALSE,0,Student,28,TRUE,29510,4,Pickup,FALSE,6111,2,FALSE,0,TRUE,29,14,15936,97504,1,FALSE,0
"8440",0,2,FALSE,TRUE,FALSE,1,Blue Collar,11,FALSE,21330,4,SUV,FALSE,0,0,FALSE,0,TRUE,29,14,45299,148600,1,FALSE,0
"8441",0,0,FALSE,FALSE,FALSE,1,Professional,5,TRUE,11270,7,SUV,FALSE,0,0,FALSE,0,TRUE,48,12,49711,0,7,FALSE,0
"8442",0,1,TRUE,FALSE,TRUE,4,Doctor,24,TRUE,14830,1,Minivan,TRUE,25614,2,TRUE,4,TRUE,45,12,212914,553525,20,FALSE,3.01852252667774e-12
"8443",0,0,FALSE,FALSE,TRUE,4,None,26,FALSE,26900,4,Panel Truck,FALSE,28321,2,FALSE,0,TRUE,57,11,114830,0,13,FALSE,0
"8444",0,1,FALSE,TRUE,FALSE,0,Clerical,6,TRUE,6520,20,Sports Car,FALSE,7535,2,FALSE,5,TRUE,35,12,15234,115903,4,FALSE,0
"8445",0,0,FALSE,TRUE,FALSE,1,Clerical,63,TRUE,13700,5,SUV,FALSE,0,0,FALSE,2,TRUE,34,9,31052,116137,7,FALSE,0
"8446",0,0,FALSE,TRUE,FALSE,2,Student,31,FALSE,6500,13,SUV,FALSE,9098,1,FALSE,2,TRUE,50,14,0,90196,7,FALSE,0
"8447",1,1,FALSE,TRUE,TRUE,1,Professional,23,FALSE,7200,4,Pickup,TRUE,5040,2,FALSE,0,TRUE,57,14,41645,160772,5,FALSE,1.21053776102272e-11
"8448",0,0,FALSE,TRUE,TRUE,2,Blue Collar,72,FALSE,26930,1,Minivan,TRUE,0,0,FALSE,0,FALSE,54,13,77864,299542,13,FALSE,0
"8449",0,0,FALSE,TRUE,FALSE,1,Clerical,14,TRUE,11340,9,Sports Car,FALSE,33075,1,TRUE,0,TRUE,65,15,22481,127617,1,FALSE,0
"8450",0,0,FALSE,FALSE,TRUE,3,Professional,42,TRUE,5900,1,Pickup,TRUE,0,0,TRUE,0,TRUE,44,11,62346,0,18,TRUE,4673.56727956185
"8451",0,0,FALSE,TRUE,FALSE,1,Blue Collar,56,FALSE,6700,1,SUV,FALSE,4235,3,FALSE,6,TRUE,52,11,81849,273961,1,TRUE,4861.2035352509
"8452",1,1,FALSE,TRUE,FALSE,3,Lawyer,16,TRUE,15770,4,Sports Car,FALSE,11035,1,FALSE,6,TRUE,62,2,54776,237217,14,FALSE,0
"8453",0,0,FALSE,TRUE,TRUE,1,Student,14,TRUE,7310,7,Pickup,TRUE,0,0,FALSE,0,TRUE,46,9,19814,0,1,FALSE,0
"8454",0,1,FALSE,TRUE,FALSE,0,Student,17,TRUE,5850,6,SUV,FALSE,5090,1,FALSE,6,FALSE,38,0,0,0,8,FALSE,0
"8455",0,0,FALSE,TRUE,TRUE,1,Clerical,32,FALSE,7500,6,Pickup,TRUE,9416,1,FALSE,2,TRUE,38,4,22036,158037,7,FALSE,0
"8456",2,2,TRUE,FALSE,FALSE,3,Lawyer,84,TRUE,33800,4,Minivan,FALSE,0,0,FALSE,1,FALSE,44,13,155897,398191,12,FALSE,0
"8457",1,1,FALSE,TRUE,FALSE,0,Clerical,51,TRUE,9370,6,SUV,FALSE,0,0,FALSE,0,TRUE,37,7,17589,132645,1,FALSE,0
"8458",0,0,FALSE,TRUE,TRUE,2,Blue Collar,15,FALSE,18700,8,Van,FALSE,2757,1,FALSE,1,TRUE,57,12,68350,222894,11,FALSE,0
"8459",0,2,TRUE,FALSE,FALSE,1,Professional,25,TRUE,17300,14,Sports Car,FALSE,7410,3,FALSE,3,TRUE,45,15,39196,0,1,TRUE,8171.76625854204
"8460",0,0,FALSE,TRUE,TRUE,4,Manager,24,TRUE,14870,3,Minivan,FALSE,0,0,TRUE,0,TRUE,53,6,59144,205862,13,FALSE,0
"8461",0,1,TRUE,FALSE,FALSE,4,Manager,29,TRUE,3470,10,SUV,FALSE,9828,1,FALSE,5,TRUE,42,7,139335,0,14,FALSE,0
"8462",0,0,FALSE,TRUE,TRUE,1,Blue Collar,24,FALSE,22790,4,Panel Truck,FALSE,0,0,FALSE,0,TRUE,46,11,45372,236719,1,FALSE,0
"8463",0,0,FALSE,FALSE,FALSE,2,Home Maker,23,TRUE,6400,6,Sports Car,FALSE,0,0,FALSE,1,FALSE,49,0,0,0,8,FALSE,0
"8464",0,0,FALSE,TRUE,TRUE,1,Blue Collar,19,FALSE,5540,7,Pickup,FALSE,0,0,FALSE,0,TRUE,50,14,40447,192990,1,FALSE,0
"8465",1,2,TRUE,FALSE,FALSE,3,Manager,32,TRUE,25040,6,Sports Car,FALSE,47837,1,TRUE,6,TRUE,44,2,68081,221459,18,FALSE,0
"8466",0,1,TRUE,FALSE,FALSE,0,Student,13,TRUE,5830,11,Sports Car,FALSE,8521,2,FALSE,0,TRUE,41,14,2346,0,6,FALSE,0
"8467",0,0,FALSE,TRUE,TRUE,2,Student,13,FALSE,5700,10,Pickup,FALSE,0,0,FALSE,5,TRUE,42,0,0,0,1,FALSE,0
"8468",0,0,FALSE,FALSE,TRUE,3,Lawyer,43,TRUE,14120,6,Minivan,TRUE,0,0,FALSE,0,TRUE,50,12,126172,0,1,FALSE,0
"8469",0,2,FALSE,TRUE,FALSE,0,Home Maker,44,TRUE,5800,6,Sports Car,FALSE,4959,1,FALSE,3,TRUE,43,0,0,117111,6,TRUE,4551.83088919118
"8470",0,0,FALSE,TRUE,FALSE,1,Blue Collar,47,FALSE,17640,18,Pickup,FALSE,0,0,FALSE,0,FALSE,48,10,80756,276395,1,FALSE,0
"8471",0,0,FALSE,FALSE,TRUE,4,Lawyer,24,TRUE,21160,3,Van,FALSE,0,0,FALSE,1,TRUE,44,11,18612,0,12,FALSE,0
